layer_type,layer_index,subset,probe_type,balanced_accuracy,balanced_std,control_balanced_accuracy,selectivity,raw_accuracy,majority_baseline,n_folds,n_samples,n_L,n_NL,n_L_lemmas,n_NL_lemmas
decoder,0,stemfinal_same,linear,0.7938265140587435,0.17719688184017954,0.4997884743449495,0.294038039713794,0.9572339139801374,0.962322183775471,5,39015,1470,37545,7,59
decoder,0,stemfinal_same,mlp,0.7636817957796623,0.21237637608228574,0.4959562912120181,0.2677255045676442,0.9576394876020666,0.962322183775471,5,39015,1470,37545,7,59
decoder,0,stemfinal_differ,linear,0.7305627705627705,0.2286460130182224,0.5000761722588288,0.2304865983039417,0.7280538720538721,0.693069306930693,5,4545,3150,1395,6,6
decoder,0,stemfinal_differ,mlp,0.7895281385281384,0.09826596713051983,0.48701774629836614,0.3025103922297723,0.79197794711245,0.693069306930693,5,4545,3150,1395,6,6
decoder,0,all,linear,0.7211386593204775,0.14230276864556807,0.49994788952579466,0.22119076979468283,0.879029304029304,0.8939393939393939,5,43560,4620,38940,7,59
decoder,0,all,mlp,0.7344214876033057,0.13886926626213783,0.500222140808784,0.2341993467945217,0.898886113886114,0.8939393939393939,5,43560,4620,38940,7,59
decoder,1,stemfinal_same,linear,0.8447336487718051,0.18115216207023066,0.5001367384947624,0.34459691027704276,0.9682352521786404,0.962322183775471,5,39015,1470,37545,7,59
decoder,1,stemfinal_same,mlp,0.8214492609848112,0.17876024820184677,0.5004578647005677,0.32099139628424345,0.9790805085404293,0.962322183775471,5,39015,1470,37545,7,59
decoder,1,stemfinal_differ,linear,0.9571428571428571,0.04666958202749747,0.4939538532911058,0.46318900385175127,0.9416206509539844,0.693069306930693,5,4545,3150,1395,6,6
decoder,1,stemfinal_differ,mlp,0.8925844155844157,0.09589733231552072,0.4966749279810764,0.3959094876033393,0.8930466457951838,0.693069306930693,5,4545,3150,1395,6,6
decoder,1,all,linear,0.7976767676767677,0.1705794781591384,0.5002480938479141,0.2974286738288535,0.9071744921744921,0.8939393939393939,5,43560,4620,38940,7,59
decoder,1,all,mlp,0.8042768595041322,0.166634702342605,0.49947597133760196,0.3048008881665302,0.9208941058941059,0.8939393939393939,5,43560,4620,38940,7,59
decoder,2,stemfinal_same,linear,0.886978060249356,0.18436124128183679,0.5,0.386978060249356,0.9841233846978549,0.962322183775471,5,39015,1470,37545,7,59
decoder,2,stemfinal_same,mlp,0.86420035230338,0.18467810947584085,0.4994575740028937,0.3647427783004863,0.9858545756853185,0.962322183775471,5,39015,1470,37545,7,59
decoder,2,stemfinal_differ,linear,0.883904761904762,0.18000161248962798,0.5008324374084369,0.3830723244963251,0.8416969696969698,0.693069306930693,5,4545,3150,1395,6,6
decoder,2,stemfinal_differ,mlp,0.8737532467532467,0.15059500039646928,0.5120259795917109,0.3617272671615358,0.8799700710811822,0.693069306930693,5,4545,3150,1395,6,6
decoder,2,all,linear,0.9076515151515151,0.11793545314086028,0.5000267766330049,0.4076247385185102,0.962947052947053,0.8939393939393939,5,43560,4620,38940,7,59
decoder,2,all,mlp,0.8574242424242424,0.1415689572385372,0.5013816353908165,0.35604260703342594,0.9592823842823842,0.8939393939393939,5,43560,4620,38940,7,59
decoder,3,stemfinal_same,linear,0.8377386366649071,0.20212340970351877,0.5,0.3377386366649071,0.9866828271638397,0.962322183775471,5,39015,1470,37545,7,59
decoder,3,stemfinal_same,mlp,0.8079588498940833,0.178331965890605,0.5007153566448113,0.307243493249272,0.9596316089913024,0.962322183775471,5,39015,1470,37545,7,59
decoder,3,stemfinal_differ,linear,0.7902857142857143,0.2516537321539847,0.5124642150320501,0.2778214992536642,0.823386457164235,0.693069306930693,5,4545,3150,1395,6,6
decoder,3,stemfinal_differ,mlp,0.7922121212121211,0.1991668316947452,0.5087745216089756,0.2834375996031455,0.809386339023766,0.693069306930693,5,4545,3150,1395,6,6
decoder,3,all,linear,0.8204786501377411,0.17116403758503118,0.5000723062444878,0.3204063438932533,0.9341891441891441,0.8939393939393939,5,43560,4620,38940,7,59
decoder,3,all,mlp,0.7452318640955005,0.19024494132299788,0.5004470463643609,0.24478481773113958,0.8960789210789211,0.8939393939393939,5,43560,4620,38940,7,59
