layer_type,layer_index,subset,probe_type,balanced_accuracy,balanced_std,control_balanced_accuracy,control_balanced_std,selectivity,raw_accuracy,majority_baseline,n_folds,n_controls,n_samples,n_L,n_NL,n_L_lemmas,n_NL_lemmas
encoder,3,all,mlp,0.5289267676767677,0.10683732396480174,0.46987511478420574,0.045804342704507145,0.05905165289256198,0.8539144189144189,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,0,stemfinal_same,linear,0.48534535738563045,0.04667584517376588,0.5673865775624057,0.09540630960094885,-0.08204122017677529,0.8828729822396333,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,0,stemfinal_same,mlp,0.4552936279268779,0.04997807140703026,0.5306175280369119,0.03846059747561556,-0.07532390011003398,0.8598514184476407,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,0,stemfinal_differ,linear,0.5545979437229438,0.16307919732919599,0.5831703513905485,0.07617816734624455,-0.028572407667604716,0.5265998284982693,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,0,stemfinal_differ,mlp,0.5986818181818181,0.20548606792035382,0.4879102296080255,0.15310986213676864,0.1107715885737926,0.5793855931518497,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,0,all,linear,0.6506691919191919,0.1572859500306145,0.5527724977043159,0.06660377042919557,0.09789669421487601,0.8504545454545454,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,0,all,mlp,0.6383218549127639,0.1445795386868831,0.5348964646464646,0.08350828449061015,0.10342539026629938,0.8475074925074925,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,1,stemfinal_same,linear,0.5388825384620999,0.09330106076261303,0.5580003979660269,0.07690998250890087,-0.01911785950392697,0.9134088905308009,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,1,stemfinal_same,mlp,0.5190654880652331,0.09930563058273369,0.5241538895691378,0.10832127037390989,-0.00508840150390466,0.8956322606233323,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,1,stemfinal_differ,linear,0.6076899350649351,0.12055037028588109,0.3809738961184866,0.15935454789012218,0.22671603894644848,0.5904610265057457,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,1,stemfinal_differ,mlp,0.6248733766233767,0.24444752837313316,0.49794094706271147,0.15801184626282333,0.12693242956066525,0.6095203447125758,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,1,all,linear,0.6970707070707071,0.12432756203621624,0.5672112029384756,0.09678696692858366,0.12985950413223146,0.8635497835497835,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,1,all,mlp,0.5897727272727273,0.16154114124508281,0.5442954545454545,0.0968451835545816,0.045477272727272866,0.8524342324342324,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,2,stemfinal_same,linear,0.5796900118100552,0.07964493965758349,0.4744464856428248,0.03950418350128705,0.10524352616723037,0.9254777074422591,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,2,stemfinal_same,mlp,0.5310195810371126,0.052762815081815045,0.45095964109372566,0.015250854070506536,0.08005993994338689,0.9243518076341755,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,2,stemfinal_differ,linear,0.5296563852813854,0.06815878660853127,0.5214160396394977,0.08846223399893945,0.008240345641887692,0.511339424020109,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,2,stemfinal_differ,mlp,0.5646190476190476,0.09417617494588343,0.511220384073291,0.08877311634190274,0.05339866354575662,0.5334418508356598,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,2,all,linear,0.7987075298438936,0.1551487067904906,0.47270661157024796,0.04042734821868905,0.32600091827364563,0.9001098901098901,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,2,all,mlp,0.6504097796143251,0.14521638074727336,0.49872589531680445,0.02659974357929508,0.15168388429752067,0.8268315018315018,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,3,stemfinal_same,linear,0.4771039050337368,0.08354522590457023,0.5651919514198447,0.0743795153060128,-0.0880880463861079,0.891523820570576,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,3,stemfinal_same,mlp,0.4425729203222855,0.06481005090721813,0.45369782204462766,0.01428649985292584,-0.011124901722342151,0.8633541644979807,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,3,stemfinal_differ,linear,0.5712267316017317,0.08907966733335969,0.5592810805221069,0.1584105521014048,0.011945651079624753,0.5626024804361951,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,3,stemfinal_differ,mlp,0.5802932900432901,0.10296665476000669,0.5895674124747423,0.08392342249431617,-0.009274122431452203,0.5641106836920295,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,3,all,linear,0.5250987144168963,0.11342277393120301,0.47176997245179064,0.031473006930228836,0.05332874196510562,0.8086097236097236,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,3,all,mlp,0.4634527089072543,0.07157781592402432,0.5572206152433425,0.043049411855520886,-0.09376790633608822,0.7852980352980352,0.8939393939393939,5,5,43560,4620,38940,7,59
