arch,subset,lkey,layer,probe_type,n_runs,balanced_accuracy_mean,selectivity_mean,control_balanced_accuracy_mean,raw_accuracy_mean,majority_baseline_mean,balanced_accuracy_std,selectivity_std,control_balanced_accuracy_std,raw_accuracy_std,majority_baseline_std,layer_index
vanilla,stemfinal_same,103,dec3,mlp,12,0.5856350670852791,0.08405345457023743,0.5015816125150417,0.8955285533479177,0.9664402502608033,0.14558670679387103,0.13932371150285247,0.03765861830598437,0.04627055486308182,0.006704415254260537,
ngram,all,201,lm1-all,lm1-all,11,0.5697166917104934,0.0850503380916605,0.48466635361883287,0.7229161747343565,0.893939393939394,0.1568973817871385,0.20217135173169376,0.08390139729471108,0.13511746250952247,0.0,1.0
ngram,all,201,lm1-src,lm1-src,11,0.5715429084230738,0.1081210869020786,0.46342182152099504,0.7207640844004481,0.893939393939394,0.15533505627521066,0.1502310280102313,0.013808284816802584,0.13480545487755946,0.0,1.0
ngram,all,201,lm1-tgt,lm1-tgt,11,0.567188934802571,0.04090564738292005,0.5262832874196511,0.7120795870795871,0.893939393939394,0.15418681745149804,0.1807318387066439,0.040402586492436,0.13291134121742906,0.0,1.0
ngram,all,202,lm2-all,lm2-all,11,0.6134526045579765,0.14540940395692456,0.4680432006010518,0.8175370084460993,0.893939393939394,0.016163337078621363,0.018106017477091303,0.013833273600697747,0.03503731229922139,0.0,2.0
ngram,all,202,lm2-src,lm2-src,11,0.6135894064613073,0.129256615744219,0.48433279071708824,0.8190612417885145,0.893939393939394,0.006927326104631663,0.005082743113256563,0.0026025880870679846,0.03553266771953472,0.0,2.0
ngram,all,202,lm2-tgt,lm2-tgt,11,0.6105199724517906,0.1267998163452708,0.4837201561065197,0.8090243090243091,0.893939393939394,0.011158333162145456,0.030974388821157415,0.027165112970320354,0.04205928142037776,0.0,2.0
ngram,all,203,lm3-all,lm3-all,11,0.6542478504048752,0.1505766967192587,0.5036711536856164,0.8934883298519662,0.893939393939394,0.003712952899501863,0.026640597730115175,0.028588856813379,0.026344037679678738,0.0,3.0
ngram,all,203,lm3-src,lm3-src,11,0.6588488187661741,0.13485704148927286,0.5239917772769013,0.8917446190173464,0.893939393939394,0.0008118328218213549,0.02659721559971356,0.027290654457596226,0.027428491552302432,0.0,3.0
ngram,all,203,lm3-tgt,lm3-tgt,11,0.651216712580349,0.179777318640955,0.47143939393939394,0.8838744588744588,0.893939393939394,0.0034834633131619955,0.015182156802904162,0.012161541179841986,0.034056614152691046,0.0,3.0
ngram,all,201,ngram1-all,ngram1-all,11,0.6076330453293263,0.12524618081642874,0.48238686451289753,0.8162010716556171,0.893939393939394,0.1482224068869195,0.1361884931706118,0.034478490470907744,0.08692163404766783,0.0,1.0
ngram,all,201,ngram1-src,ngram1-src,11,0.6178760747975623,0.12819809666917104,0.4896779781283913,0.8264008718554173,0.893939393939394,0.14946741560740376,0.16772903352632967,0.028478048227757093,0.08326385010137509,0.0,1.0
ngram,all,201,ngram1-tgt,ngram1-tgt,11,0.5912075298438935,0.08838842975206619,0.5028191000918273,0.8341491841491842,0.893939393939394,0.15289532660328617,0.1467419500531119,0.012729122804883584,0.07567125772292946,0.0,1.0
ngram,all,202,ngram2-all,ngram2-all,11,0.6225556181651224,0.10543995742549464,0.5171156607396278,0.8969230769230769,0.893939393939394,0.1193291668162082,0.14126556018369785,0.03876155852433065,0.028279593692727024,0.0,2.0
ngram,all,202,ngram2-src,ngram2-src,11,0.6065207863761582,0.10526588196009685,0.5012549044160615,0.896903096903097,0.893939393939394,0.11929693733509875,0.13424452502984713,0.015243156691503201,0.02809054897872417,0.0,2.0
ngram,all,202,ngram2-tgt,ngram2-tgt,11,0.5842745638200184,0.09060491276400374,0.4936696510560147,0.8955710955710955,0.893939393939394,0.09326809813732508,0.09626515735357567,0.0056061324749899395,0.019093846795606762,0.0,2.0
ngram,all,203,ngram3-all,ngram3-all,11,0.5864936555639034,0.09157310710409874,0.49492054845980465,0.9039030666303394,0.893939393939394,0.09247558757535738,0.08615199338274268,0.006490428881878747,0.016092552052944097,0.0,3.0
ngram,all,203,ngram3-src,ngram3-src,11,0.5760852324901912,0.08341931713832539,0.49266591535186577,0.9030121393757757,0.893939393939394,0.0887471725205891,0.08537665676502709,0.008309269359085715,0.01671940495482025,0.0,3.0
ngram,all,203,ngram3-tgt,ngram3-tgt,11,0.555171028466483,0.04652089072543612,0.5086501377410468,0.8981518481518481,0.893939393939394,0.057449269164734605,0.07783478790100719,0.023022242308442332,0.012473577528494612,0.0,3.0
ngram,stemfinal_differ,201,lm1-all,lm1-all,11,0.607687840385421,0.0972068348252686,0.5104810055601523,0.6013798318041063,0.6799053734953655,0.17517635187673264,0.19224799348924504,0.017071709280700394,0.22333788756866776,0.06419937529013305,1.0
ngram,stemfinal_differ,201,lm1-src,lm1-src,11,0.5998225806451613,0.09413890374147181,0.5056836769036894,0.599493089294037,0.6799053734953655,0.17786799039304776,0.27679198118158405,0.10366613864247515,0.21998581621895624,0.06419937529013305,1.0
ngram,stemfinal_differ,201,lm1-tgt,lm1-tgt,11,0.5930912740729456,0.14532849984490248,0.4477627742280431,0.5965161097739358,0.6799053734953655,0.17057306003787148,0.16524337477163473,0.016489619917258686,0.21123971087472704,0.06419937529013305,1.0
ngram,stemfinal_differ,202,lm2-all,lm2-all,11,0.7223912861332216,0.2793127858186743,0.4430785003145472,0.7202537323536601,0.6799053734953655,0.07144600245528293,0.05968055311936751,0.03941319023397453,0.08732628851133244,0.06419937529013305,2.0
ngram,stemfinal_differ,202,lm2-src,lm2-src,11,0.7152739206052989,0.21178376529752815,0.5034901553077707,0.7160269859738534,0.6799053734953655,0.08325889584239075,0.1577513835248813,0.07510504090695419,0.09407020377265317,0.06419937529013305,2.0
ngram,stemfinal_differ,202,lm2-tgt,lm2-tgt,11,0.6894812050119968,0.20144397154491644,0.4880372334670803,0.6951444117654005,0.6799053734953655,0.0960863160240384,0.17744785961675158,0.09045159944339304,0.09784208562227861,0.06419937529013305,2.0
ngram,stemfinal_differ,203,lm3-all,lm3-all,11,0.7692484289903646,0.29002969617924795,0.47921873281111654,0.7763449741524119,0.6799053734953655,0.12303084082968026,0.16002863218776123,0.04403110612487042,0.14076179811704229,0.06419937529013305,3.0
ngram,stemfinal_differ,203,lm3-src,lm3-src,11,0.7612534181361162,0.289607185325314,0.4716462328108022,0.7739121842155405,0.6799053734953655,0.12009568315315615,0.1554133857861739,0.0755412806142234,0.12828293365755333,0.06419937529013305,3.0
ngram,stemfinal_differ,203,lm3-tgt,lm3-tgt,11,0.7355598570539921,0.2617323495692188,0.47382750748477315,0.7433748071485909,0.6799053734953655,0.09466361933538048,0.11433331394540573,0.03128971735437416,0.09981858134472467,0.06419937529013305,3.0
ngram,stemfinal_differ,201,ngram1-all,ngram1-all,11,0.6558503256274517,0.17550210265880822,0.48034822296864355,0.6510122866819579,0.6799053734953655,0.17484344511196978,0.17313289649132624,0.031431434227379006,0.19943336788622654,0.06419937529013305,1.0
ngram,stemfinal_differ,201,ngram1-src,ngram1-src,11,0.6058416676187938,0.04005300966407463,0.5657886579547191,0.6011770507290123,0.6799053734953655,0.15287554589510235,0.16757512145195347,0.01470700462542895,0.1799687786345625,0.06419937529013305,1.0
ngram,stemfinal_differ,201,ngram1-tgt,ngram1-tgt,11,0.5924060123649567,0.06410767379724568,0.528298338567711,0.5896731428665288,0.6799053734953655,0.14275268696923607,0.1395504989581118,0.013860840209308776,0.16585387356647402,0.06419937529013305,1.0
ngram,stemfinal_differ,202,ngram2-all,ngram2-all,11,0.7146012111056099,0.20842937413109003,0.5061718369745198,0.6792400922683539,0.6799053734953655,0.17772928059151297,0.1449518654756494,0.03432549973993693,0.2065257283658835,0.06419937529013305,2.0
ngram,stemfinal_differ,202,ngram2-src,ngram2-src,11,0.6995813370402814,0.22259073536136373,0.47699060167891755,0.6663850789863327,0.6799053734953655,0.16636291538816386,0.1791008731485238,0.018716147126434254,0.19566372968498755,0.06419937529013305,2.0
ngram,stemfinal_differ,202,ngram2-tgt,ngram2-tgt,11,0.624008302547892,0.1829043315510856,0.44110397099680637,0.5993230427472196,0.6799053734953655,0.12362872585393232,0.23257353722432778,0.11000920650265429,0.1531914943034763,0.06419937529013305,2.0
ngram,stemfinal_differ,203,ngram3-all,ngram3-all,11,0.7769106650924833,0.21121416000123744,0.5656965050912458,0.7575680964740737,0.6799053734953655,0.16884530760280955,0.19033133525248286,0.028209628323519895,0.17614360844436192,0.06419937529013305,3.0
ngram,stemfinal_differ,203,ngram3-src,ngram3-src,11,0.746489444084752,0.3197237632443146,0.4267656808404373,0.7143188967690013,0.6799053734953655,0.1780962475098897,0.20240209991284006,0.08172484357347481,0.20105053118483615,0.06419937529013305,3.0
ngram,stemfinal_differ,203,ngram3-tgt,ngram3-tgt,11,0.6682274695001967,0.22019864470373687,0.44802882479645995,0.6395368505351668,0.6799053734953655,0.14372402884328847,0.23709131016411258,0.09386843359130352,0.15761004598582787,0.06419937529013305,3.0
ngram,stemfinal_same,201,lm1-all,lm1-all,11,0.540763239885588,0.06012188946706265,0.48064135041852557,0.7701026795278415,0.9668899890325033,0.17351254240875694,0.22547378965527254,0.05429303921145017,0.11420896575766958,0.006839166965585001,1.0
ngram,stemfinal_same,201,lm1-src,lm1-src,11,0.5399584524591443,0.017741085794323718,0.5222173666648207,0.7685440752925724,0.9668899890325033,0.17503463614780865,0.17032214680710528,0.008165163334190602,0.11528666102349792,0.006839166965585001,1.0
ngram,stemfinal_same,201,lm1-tgt,lm1-tgt,11,0.5379206247132605,0.02358246589789027,0.5143381588153703,0.7657798390243321,0.9668899890325033,0.1755554494320152,0.24975523836478195,0.0746567361838396,0.11375303971526296,0.006839166965585001,1.0
ngram,stemfinal_same,202,lm2-all,lm2-all,11,0.5244880138783253,0.07112404053286728,0.4533639733454579,0.8498535217583647,0.9668899890325033,0.04327445142613641,0.029289108020380213,0.028676598523914302,0.060003333856365075,0.006839166965585001,2.0
ngram,stemfinal_same,202,lm2-src,lm2-src,11,0.5297066721021052,0.018237889808515928,0.5114687822935893,0.84993272059303,0.9668899890325033,0.0517952840689375,0.04895667978375813,0.017624731221848575,0.061268087569862906,0.006839166965585001,2.0
ngram,stemfinal_same,202,lm2-tgt,lm2-tgt,11,0.5329207592857087,0.018657850326645905,0.5142629089590628,0.8474178394220558,0.9668899890325033,0.06094503903126966,0.08687266770483608,0.04906370277097657,0.06739502328124405,0.006839166965585001,2.0
ngram,stemfinal_same,203,lm3-all,lm3-all,11,0.5677587440526003,0.053415420456108635,0.5143433235964916,0.9271420426873256,0.9668899890325033,0.007280701550242723,0.015222891081698402,0.014655868539109138,0.01637796344936758,0.006839166965585001,3.0
ngram,stemfinal_same,203,lm3-src,lm3-src,11,0.5630946761818945,0.050705232082177004,0.5123894440997173,0.9241148611269184,0.9668899890325033,0.005647465451055541,0.01511236377797156,0.01808998270326072,0.014631236974650215,0.006839166965585001,3.0
ngram,stemfinal_same,203,lm3-tgt,lm3-tgt,11,0.5425284133897587,0.03606572053779477,0.5064626928519638,0.9112409030596228,0.9668899890325033,0.010149558356267269,0.018688128924556218,0.020639997568955196,0.01322736163509107,0.006839166965585001,3.0
ngram,stemfinal_same,201,ngram1-all,ngram1-all,11,0.5803789756278633,0.06750912334129984,0.5128698522865635,0.862880912772399,0.9668899890325033,0.1750091041856113,0.11099450562263949,0.06403627578386477,0.07545677398238698,0.006839166965585001,1.0
ngram,stemfinal_same,201,ngram1-src,ngram1-src,11,0.586440511974427,0.11009644154362103,0.476344070430806,0.8786996560200877,0.9668899890325033,0.18131309403773352,0.15113942087065468,0.031829779185219884,0.07713221336062985,0.006839166965585001,1.0
ngram,stemfinal_same,201,ngram1-tgt,ngram1-tgt,11,0.5872107110123622,0.08983346076701339,0.4973772502453489,0.902438135167382,0.9668899890325033,0.1817025146861384,0.21071059026079958,0.035549675276462425,0.061364195147405015,0.006839166965585001,1.0
ngram,stemfinal_same,202,ngram2-all,ngram2-all,11,0.5974114359959656,0.10722058764753975,0.4901908483484258,0.9507383592124363,0.9668899890325033,0.13521974623177974,0.13719615235555974,0.004917671420187547,0.01836911436251323,0.006839166965585001,2.0
ngram,stemfinal_same,202,ngram2-src,ngram2-src,11,0.5902072068872152,0.08182088488261886,0.5083863220045963,0.948696917044811,0.9668899890325033,0.1319330497756014,0.10765302889576284,0.024954319784440536,0.017504071176628378,0.006839166965585001,2.0
ngram,stemfinal_same,202,ngram2-tgt,ngram2-tgt,11,0.5598227666513242,0.06641153106515763,0.4934112355861666,0.9494161847174822,0.9668899890325033,0.10029321013753172,0.09948901724693582,0.0008175196986075709,0.01744257536357009,0.006839166965585001,2.0
ngram,stemfinal_same,203,ngram3-all,ngram3-all,11,0.5664133196547321,0.059530599997763556,0.5068827196569685,0.9654095376446914,0.9668899890325033,0.07316453153683755,0.05457584316238878,0.02038378388901969,0.0032359856038642718,0.006839166965585001,3.0
ngram,stemfinal_same,203,ngram3-src,ngram3-src,11,0.5617481588257668,0.04767702605696553,0.5140711327688012,0.9631677068087483,0.9668899890325033,0.08028627304824665,0.08627488617080784,0.006488721949840236,0.004782637652739874,0.006839166965585001,3.0
ngram,stemfinal_same,203,ngram3-tgt,ngram3-tgt,11,0.549712409021427,0.051674780550855365,0.49803762847057165,0.9641275220875745,0.9668899890325033,0.054660588870016145,0.06679116273483295,0.013907642370888297,0.007726578671253379,0.006839166965585001,3.0
